product_id,product_name,category,price,stock_level,purchased_date,total_sales
370981681,"Sheila G's Chocolate Chip Cookie Snack Thins Brownie Brittle, Gluten Free, 4.5 oz",Healthy Snacks,3.13,141,2022-09-11 21:20:04,29
654442950,"Mariani Dried Fruit, Vanilla Yogurt Covered Raisins, 7 oz Bag",Healthy Snacks,2.78,136,2022-09-11 21:20:04,20
10789397,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Cinnamon, 11 Oz, Box",Healthy Snacks,2.84,59,2022-09-11 21:20:04,21
43421476,"Snack Factory Pretzel Crisps, Original, Party Size, 14 Oz",Healthy Snacks,4.98,98,2022-09-11 21:20:04,38
584286382,"Popcorners White Cheddar Gluten Free Popped Corn Snacks, 7 oz Bag",Healthy Snacks,3.68,53,2022-09-11 21:20:04,30
194527247,"Popcorners Kettle Corn Popped Corn Snacks, 7 oz Bag",Healthy Snacks,3.68,68,2022-09-11 21:20:04,28
17179143,"Great Value Dried Mango, Sweetened, 6 oz",Healthy Snacks,4.54,128,2022-09-11 21:20:04,5
401674144,"Ocean's Halo, 4pk Seaweed Snack, Sea Salt, Vegan Gluten-Free Keto Organic Chips",Healthy Snacks,2.74,86,2022-09-11 21:20:04,21
34312392,"RITZ Bits Cheese Sandwich Crackers, 8.8 oz",Healthy Snacks,3.58,47,2022-09-11 21:20:04,5
588241966,"Great Value Freeze Dried Strawberry Fruit Crisps, 1 oz",Healthy Snacks,3.72,58,2022-09-11 21:20:04,8
33318188,"Schar Gluten Free Hazelnut Wafers, Crispy Wafer with Nutty Hazelnut Filling, 1.8 oz",Healthy Snacks,1.56,38,2022-09-11 21:20:04,15
20670285,"Great Value Sun-Dried Raisins, 1 oz, 6 Count",Healthy Snacks,1.64,98,2022-09-11 21:20:04,17
914582061,"Power Up High Energy Trail Mix 14oz, Gluten-Free, Vegan, Non-GMO",Healthy Snacks,5.28,71,2022-09-11 21:20:04,18
46854898,"SKIPPY PB Bites Double Peanut Butter Snack, 6 oz",Healthy Snacks,3.24,72,2022-09-11 21:20:04,5
30604606,"Pirate's Booty Gluten-Free Aged White Cheddar Puffs, 1 oz, 6 Count",Healthy Snacks,6.98,99,2022-09-11 21:20:04,31
10292128,"Newtons Soft & Fruit Chewy Fig Cookies, School Snacks, 12 Snack Packs (2 Cookies Per Pack)",Healthy Snacks,5.72,121,2022-09-11 21:20:04,7
31955078,"Stauffer's Original Animal Crackers, 1.5 Oz, 12 Ct",Healthy Snacks,4.18,56,2022-09-11 21:20:04,26
10292089,"Teddy Grahams Chocolate Graham Snacks, 10 oz",Healthy Snacks,3.68,92,2022-09-11 21:20:04,19
46460974,"BIGS Simply Salted Homestyle Roast Pumpkin Seeds, Keto Friendly Snack, Low Carb Lifestyle, 5-oz. Bag",Healthy Snacks,2.44,49,2022-09-11 21:20:04,16
31954395,"SunChips Whole Grain Snacks, Original, 7 oz",Healthy Snacks,3.68,91,2022-09-11 21:20:04,16
430656946,"Sun-Maid California Sun-Dried Raisins, Dried Whole Fruit, 1 oz, 6 Ct",Healthy Snacks,2.0,54,2022-09-11 21:20:04,28
10312606,"Quaker Rice Crisps, Buttermilk Ranch, 6.06 oz",Healthy Snacks,3.8,83,2022-09-11 21:20:04,42
445236587,"Sargento Sweet Balanced Breaks Cheddar Cheese, Roasted Almonds, Raisins, Yogurt Drops, 3-Pack",Healthy Snacks,3.58,51,2022-09-11 21:20:04,8
663605631,"Emerald Nuts, Cashews & Almonds with Dried Cranberries, 100 Calorie Packs, 10 Ct, 6.9 Oz",Healthy Snacks,5.24,108,2022-09-11 21:20:04,5
513223362,"Wonderful Pistachios, No Shell Nuts, Variety Pack (Pack of 9)",Healthy Snacks,6.94,21,2022-09-11 21:20:04,22
134241779,"Great Value Alphabet Mini Cookies, 1 oz, 12 Count",Healthy Snacks,3.38,131,2022-09-11 21:20:04,56
40147231,"Stacy's Pita Chips, Simply Naked, Party Size, 18 oz",Healthy Snacks,5.98,63,2022-09-11 21:20:04,51
109915691,"Wonderful Pistachios No Shell Roasted & Salted, 12 Oz Resealable Pouch",Healthy Snacks,9.94,25,2022-09-11 21:20:04,28
49909660,"Fritos Flavor Twists Honey BBQ Corn Snacks, 9.25 oz Bag",Healthy Snacks,3.98,63,2022-09-11 21:20:04,35
333334940,"Great Value Freeze Dried Apple Crisps, Multi Pack, 6 Count, 0.35 oz.",Healthy Snacks,5.48,121,2022-09-11 21:20:04,52
49863609,"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Healthy Snacks,5.38,71,2022-09-11 21:20:04,84
10448531,"Great Value Dry Roasted Peanuts, 16 oz",Healthy Snacks,1.98,20,2022-09-11 21:20:04,38
10452470,"Clear American Peach Sparkling Water, 33.8 fl oz",Sparkling Water,0.7,39,2022-09-11 21:20:04,29
35592632,"Clear American Fuji Apple Sparkling Water, 33.8 fl oz",Sparkling Water,0.7,145,2022-09-11 21:20:04,51
10453152,"Clear American Sparkling Water, Mandarin Orange, 33.8 fl oz",Sparkling Water,0.7,42,2022-09-11 21:20:04,40
108468525,"Great Value Hydrate Electrolyte Water, 33.8 fl oz, 6 Count",Sparkling Water,6.56,76,2022-09-11 21:20:04,80
41862625,"Clear American Sparkling Water, Key Lime 33.8 fl oz",Sparkling Water,0.7,95,2022-09-11 21:20:04,17
10452357,"Clear American Sparkling Water, Strawberry, 33.8 fl oz",Sparkling Water,0.7,146,2022-09-11 21:20:04,14
50280115,"Clear American Sparkling Water, Orange & Cream, 33.8 fl oz",Sparkling Water,0.7,76,2022-09-11 21:20:04,47
24360574,"vitaminwater zero xxx, electrolyte enhanced water w/ vitamins, aai-blueberry-pomegranate drinks, 16.9 fl oz, 6 Pack",Sparkling Water,5.88,108,2022-09-11 21:20:04,40
42132281,"Clear American Black Cherry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Sparkling Water,4.12,122,2022-09-11 21:20:04,49
702886274,"Sparkling Ice +Caffeine Black Raspberry Sparkling Water, 16 Fl Oz Can",Sparkling Water,1.38,67,2022-09-11 21:20:04,59
42068049,"Clear American Strawberry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Sparkling Water,4.12,61,2022-09-11 21:20:04,41
613081005,"Great Value Calorie Free Club Soda Cocktail Mixer, 7.5 Oz, 6 Count",Sparkling Water,2.98,72,2022-09-11 21:20:04,52
217072817,"LaCroix Sparkling Water, LimonCello 8pk/ 12 fl oz",Sparkling Water,3.68,84,2022-09-11 21:20:04,41
36333049,"LaCroix Sparkling Water, Lime 8Pk/12Oz",Sparkling Water,3.68,61,2022-09-11 21:20:04,16
16627510,"Schweppes Club Soda, 1 L bottle",Sparkling Water,1.48,134,2022-09-11 21:20:04,42
925850848,"AHA Sparkling Water, Pineapple + Passionfruit Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Sparkling Water,3.88,73,2022-09-11 21:20:04,23
202482859,"AHA Sparkling Water, Blackberry + Lemon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Sparkling Water,3.88,118,2022-09-11 21:20:04,19
948020632,"bubly Blackberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Sparkling Water,3.28,33,2022-09-11 21:20:04,52
579022868,"bubly Strawberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Sparkling Water,3.28,116,2022-09-11 21:20:04,27
138409196,"AHA Sparkling Water, Blueberry Pomegranate Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Sparkling Water,3.38,85,2022-09-11 21:20:04,30
45726041,"LaCroix Sparkling Water, Razz- Cranberry 8Pk/12Oz",Sparkling Water,3.68,78,2022-09-11 21:20:04,24
618205718,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Grape Raspberry, Strawberry Watermelon, Classic Lemonade, Lemon Lime)",Sparkling Water,10.98,26,2022-09-11 21:20:04,38
41578529,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Black Raspberry, Cherry Limeade, Orange Mango, Kiwi Strawberry)",Sparkling Water,10.98,42,2022-09-11 21:20:04,44
133208958,"AHA Sparkling Water, Lime + Watermelon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Sparkling Water,3.38,53,2022-09-11 21:20:04,55
133272692,"Clear American Unsweetened Blackberry Sparkling Water, 12 fl oz, 12 Count",Sparkling Water,4.12,140,2022-09-11 21:20:04,37
899967548,"bubly Cherry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Sparkling Water,3.28,50,2022-09-11 21:20:04,39
220279687,"bubly Lime Flavored Sparkling Water, 12 oz, 8 Pack Cans",Sparkling Water,3.28,72,2022-09-11 21:20:04,61
36361306,"Ready-to-Drink - Grapefruit - 12 fl oz (355 mL) - Can - 8 / Pack / Can, 8 / Pack (Quantity)",Sparkling Water,3.68,80,2022-09-11 21:20:04,57
10448349,"Great Value Sodium Free Seltzer Water, 33.8 fl oz",Sparkling Water,0.87,127,2022-09-11 21:20:04,33
45007684,"LaCroix Sparkling Water Curate, Cerise Limn (Cherry Lime) - 8pk/12 fl Oz Cans",Sparkling Water,3.98,43,2022-09-11 21:20:04,22
100626168,"Clear American Peach Nectar Sparkling Water, 17 Fl Oz, Bottle",Sparkling Water,0.67,57,2022-09-11 21:20:04,15
21268881,"Sparkling Ice Naturally Flavored Sparkling Water, Black Raspberry 17 Fl Oz",Sparkling Water,1.08,78,2022-09-11 21:20:04,41
20469606,"Sparkling Ice Naturally Flavored Sparkling Water, Coconut Pineapple 17 Fl Oz",Sparkling Water,1.08,125,2022-09-11 21:20:04,19
164661614,"LaCroix Sparkling Water Curate, Pina Fraise (Pineapple Strawberry) 8pk/12 fl Oz",Sparkling Water,3.98,107,2022-09-11 21:20:04,28
36334353,"LaCroix Sparkling Water, Coconut - 8pk/12 fl oz",Sparkling Water,3.68,130,2022-09-11 21:20:04,15
21268883,"Sparkling Ice Naturally Flavored Sparkling Water, Kiwi Strawberry 17 Fl Oz",Sparkling Water,1.08,23,2022-09-11 21:20:04,40
20469607,"Sparkling Ice Naturally Flavored Sparkling Water, Classic Lemonade 17 Fl Oz",Sparkling Water,1.08,23,2022-09-11 21:20:04,36
10448533,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",Sparkling Water,0.87,106,2022-09-11 21:20:04,32
37620516,"Topo Chico Sparkling Mineral Water Glass Bottles, 12 fl oz, 12 Pack",Sparkling Water,10.58,140,2022-09-11 21:20:04,41
187465445,"Sparkling Ice Naturally Flavored Sparkling Water, Black Raspberry 17 Fl Oz, (Pack of 12)",Sparkling Water,10.98,118,2022-09-11 21:20:04,56
24034022,"Russell Stover Sugar Free Dark Chocolate Pecan Delight Laydown Bag, 10 oz",Better for you,6.48,77,2022-09-11 21:20:04,27
10312257,"Lindt EXCELLENCE 85% Cocoa Dark Chocolate Candy Bar, 3.5 oz. Bar",Better for you,2.94,21,2022-09-11 21:20:04,25
10449277,"Ritter Sport Chocolate, 3.5 Oz",Better for you,2.48,123,2022-09-11 21:20:04,22
558560059,REESE'S ORGANIC MILK CHOCOLATE,Better for you,1.98,131,2022-09-11 21:20:04,13
901784410,"Hershey's Kisses Special Dark Mildly Sweet Chocolate Candy, 16.1 oz Bag",Better for you,6.74,42,2022-09-11 21:20:04,24
10534239,"Russell Stover Sugar Free Coconut with Stevia  Sweet Coconut in Chocolate Candy, 10 oz. Bag",Better for you,6.48,61,2022-09-11 21:20:04,28
47929075,"Lily's 70% Cocoa Extra Dark Chocolate Bar, 2.8 oz",Better for you,3.98,91,2022-09-11 21:20:04,21
479355285,"Hershey's, Special Dark Zero Sugar Chocolate, 5.1 oz, Pouch",Better for you,4.48,105,2022-09-11 21:20:04,18
957476987,"Hershey's NUGGETS Special Dark Chocolate Assorted Candy, Big Pack, 15oz Bag",Better for you,6.74,57,2022-09-11 21:20:04,6
11047164,"GHIRARDELLI Milk Chocolate Squares with Caramel Filling, 5.32 OZ Bag",Better for you,4.28,97,2022-09-11 21:20:04,5
269933440,REESE'S DARK CHOCOLATE DIPPED PRETZELS,Better for you,2.54,101,2022-09-11 21:20:04,11
598637256,"Lindt Lindor 70% Extra Dark Chocolate Candy Truffles, 8.5 oz. Bag",Better for you,6.48,26,2022-09-11 21:20:04,9
10312259,"Lindt EXCELLENCE 70% Cocoa Dark Chocolate Candy Bar, 3.5 oz. Bar",Better for you,2.94,34,2022-09-11 21:20:04,37
158931066,"Hershey's, Organic Milk Chocolate Candy, Individually Wrapped, 1.55 oz, Bar",Better for you,1.98,130,2022-09-11 21:20:04,21
157511515,"Russell Stover Sugar-Free Pecan Delights, Coconut, & Caramel Variety Candy Pack, 10 oz.",Better for you,6.48,130,2022-09-11 21:20:04,8
458900246,"Hu Salty Dark Chocolate, 2.1 oz",Better for you,4.99,93,2022-09-11 21:20:04,47
247971222,"Russell Stover Sugar Free Assorted Dark Chocolate with Stevia  Truffle, Caramel and Peanut Butter Cups, 9 oz. Bag",Better for you,6.48,109,2022-09-11 21:20:04,11
811456723,Dove Promises Variety Pack Milk and Dark Chocolate Candy - 15.8 oz Bag,Better for you,8.98,72,2022-09-11 21:20:04,25
44805019,"Lindt Lindor Dark Chocolate Candy Truffles, 8.5 oz. Bag",Better for you,6.48,24,2022-09-11 21:20:04,38
33385101,"Chocolove Almonds & Sea Salt in 55% Dark Chocolate, 3.2oz",Better for you,2.68,65,2022-09-11 21:20:04,17
288993864,"Lindt EXCELLENCE 100% Cocoa Dark Chocolate Candy Bar, 1.7 oz. Bar",Better for you,2.94,73,2022-09-11 21:20:04,48
304728171,"Hu Hazelnut Butter Dark Chocolate, 2.1 oz",Better for you,4.99,143,2022-09-11 21:20:04,9
867548073,ChocZero - Dark Chocolate Keto Bark Sugar Free Almond - 6 oz.,Better for you,5.38,27,2022-09-11 21:20:04,5
47711435,"Lily's Sweets Sea Salt Extra Dark Chocolate Candy Bar, 2.8 Oz",Better for you,3.98,112,2022-09-11 21:20:04,32
441963470,"HERSHEY'S, KISSES SPECIAL DARK Mildly Sweet Chocolate Candy, Individually Wrapped, 32.1 oz, Bulk Party Pack",Better for you,11.98,49,2022-09-11 21:20:04,37
212646542,"Simply Gum, Peppermint Sugar Free Gum, Non GMO, Vegan, 15 Pcs, 3 Ct",Better for you,6.98,123,2022-09-11 21:20:04,15
692578791,"Hu Almond Butter + Puffed Quinoa Dark Chocolate, 2.1 oz",Better for you,4.99,81,2022-09-11 21:20:04,27
245861988,"Lindt LINDOR Dark Assorted Chocolate Truffles, 15.2oz",Better for you,10.88,26,2022-09-11 21:20:04,43
37620495,"Ritter Sport Chocolate, Bittersweet with Marzipan, 3.5 oz",Better for you,2.48,66,2022-09-11 21:20:04,21
21296149,"Snack Pack Chocolate Pudding Cups, Made with Real Milk, 3.25 oz, 4 Pack",Pudding & Gelatin,1.27,119,2022-09-11 21:20:04,10
13812764,"Snack Pack Chocolate Vanilla Pudding Cups, Made with Real Milk, 3.25 oz, 4 Pack",Pudding & Gelatin,1.27,20,2022-09-11 21:20:04,19
21905170,"Jell-O Original Strawberry Cheesecake Pudding Cups Snack, 4 ct Cups",Pudding & Gelatin,2.52,109,2022-09-11 21:20:04,20
10534206,Winky Gelatin 42 oz (12 pk 3.5 oz),Pudding & Gelatin,3.38,88,2022-09-11 21:20:04,7
20554600,"Snack Pack Sugar Free Chocolate Pudding, 3.25 oz, 4 count",Pudding & Gelatin,1.27,48,2022-09-11 21:20:04,13
20554609,"Snack Pack Strawberry and Orange Juicy Gels, 3.25 oz, 4 count",Pudding & Gelatin,1.27,104,2022-09-11 21:20:04,27
24905773,"Jell-O Original Strawberry Ready-to-Eat Jello Cups Gelatin Snack Value Pack, 8 ct Cups",Pudding & Gelatin,3.96,123,2022-09-11 21:20:04,9
631219746,"Philadelphia Cheesecake Crumble Strawberry Cheesecake Desserts with Graham Crumble, 2 ct Pack",Pudding & Gelatin,3.58,56,2022-09-11 21:20:04,19
21621593,"Jell-O Temptations Lemon Meringue Pie Pudding Cups Snack, 4 ct Cups",Pudding & Gelatin,2.52,68,2022-09-11 21:20:04,16
909689973,"Kool-Aid Gels Tropical Punch Jell-O Ready-to-Eat Gelatin Snacks, 4 ct Cups",Pudding & Gelatin,1.0,141,2022-09-11 21:20:04,24
186107191,"Philadelphia Strawberry Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Pudding & Gelatin,2.98,97,2022-09-11 21:20:04,14
21609423,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack Value Pack, 8 ct Cups",Pudding & Gelatin,3.96,37,2022-09-11 21:20:04,18
21609421,"Jell-O Black Cherry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Pudding & Gelatin,2.42,92,2022-09-11 21:20:04,17
10534205,Winky Sugar Free Gelatin 39oz (12 pk 3.25oz),Pudding & Gelatin,3.38,104,2022-09-11 21:20:04,9
123120621,Winky Sugar Free Parfait 28 oz (8 pk 3.5 oz),Pudding & Gelatin,3.22,96,2022-09-11 21:20:04,11
21609422,"Jell-O Chocolate Sugar Free Pudding Cups Snack Value Pack, 8 ct Cups",Pudding & Gelatin,3.96,147,2022-09-11 21:20:04,5
21905177,"Jell-O Lemon-Lime Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Pudding & Gelatin,2.42,33,2022-09-11 21:20:04,22
46180205,"Hershey's Chocolate Pudding Cups Snack, 4 ct Cups",Pudding & Gelatin,2.52,140,2022-09-11 21:20:04,23
19500148,"Dole Fruit Bowls Mixed Fruit in Sugar Free Cherry Flavored Gel, 4.3 Oz Bowls, 4 Cups of Fruit",Pudding & Gelatin,2.98,38,2022-09-11 21:20:04,19
111730078,"Philadelphia Cherry Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Pudding & Gelatin,2.98,72,2022-09-11 21:20:04,21
15610878,"Kozy Shack Original Recipe Tapioca Pudding 6-pack, 24 oz",Pudding & Gelatin,3.64,88,2022-09-11 21:20:04,5
13812755,"Snack Pack Sugar Free Cherry Juicy Gels with Real Juice, 3.2 Oz, 4 Pack",Pudding & Gelatin,1.27,51,2022-09-11 21:20:04,29
10323108,"Kozy Shack Original Recipe Tapioca Pudding, 22 oz",Pudding & Gelatin,3.28,108,2022-09-11 21:20:04,15
979123467,"Philadelphia Cheesecake Crumble Original Cheesecake Desserts with Graham Crumble, 2 ct Pack",Pudding & Gelatin,3.58,94,2022-09-11 21:20:04,13
141994384,"Philadelphia Salted Caramel Cheesecake Snacks, 2 ct Pack, 3.25 oz Cups",Pudding & Gelatin,2.98,149,2022-09-11 21:20:04,30
21905171,"Jell-O Strawberry Sugar Free Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Pudding & Gelatin,2.42,134,2022-09-11 21:20:04,24
100556137,Patti LaBelle Banana Pudding 36oz,Pudding & Gelatin,10.88,38,2022-09-11 21:20:04,16
15580483,"Kozy Shack Original Recipe Rice Pudding 6-pack, 24 oz",Pudding & Gelatin,3.64,47,2022-09-11 21:20:04,14
140192217,"Philadelphia Cherry with Graham Crumble Cheesecake Desserts, 2 count, 6.6 oz",Pudding & Gelatin,3.58,90,2022-09-11 21:20:04,19
21905175,"Jell-O Original Orange Ready-to-Eat Jello Cups Gelatin Snack, 4 ct Cups",Pudding & Gelatin,2.42,53,2022-09-11 21:20:04,28
717755250,"Colliders Twisted Reeses Refrigerated Dessert Pudding Cups, 2 ct Pack",Pudding & Gelatin,1.98,40,2022-09-11 21:20:04,25
21677805,"Jell-O Original Chocolate Pudding Cups Snack Value Pack, 8 ct Cups",Pudding & Gelatin,3.96,70,2022-09-11 21:20:04,20
10323105,"Kozy Shack Original Recipe Rice Pudding, 22 oz",Pudding & Gelatin,3.28,31,2022-09-11 21:20:04,52
188029961,"Colliders Layered Rolo Refrigerated Dessert Pudding Cups, 2 ct Pack",Pudding & Gelatin,1.98,30,2022-09-11 21:20:04,32
194714180,Raymundos 6ct 4oz Caramel Flan,Pudding & Gelatin,3.68,72,2022-09-11 21:20:04,12
21905160,"Jell-O Vanilla Sugar Free Pudding Cups Snack, 4 ct Cups",Pudding & Gelatin,2.52,75,2022-09-11 21:20:04,30
181305816,"Senor Rico Rice Pudding, 3.75 Oz, 4 Pack",Pudding & Gelatin,2.82,98,2022-09-11 21:20:04,44
507183737,Raymundos 12ct 3.25oz Creme Parfait Assorted Gel,Pudding & Gelatin,3.34,149,2022-09-11 21:20:04,46
24506140,Winky Sugar Free Gelatin 78oz (24 pk 3.25oz),Pudding & Gelatin,5.96,141,2022-09-11 21:20:04,36
398476118,"Starburst FaveREDS Duo Gelatin Variety Pack, 7.86 oz",Pudding & Gelatin,3.76,50,2022-09-11 21:20:04,41
513223362,"Wonderful Pistachios, No Shell Nuts, Variety Pack (Pack of 9)",Healthy Snacks,6.94,111,2022-09-11 21:20:04,22
134241779,"Great Value Alphabet Mini Cookies, 1 oz, 12 Count",Healthy Snacks,3.38,36,2022-09-11 21:20:04,56
40147231,"Stacy's Pita Chips, Simply Naked, Party Size, 18 oz",Healthy Snacks,5.98,131,2022-09-11 21:20:04,51
109915691,"Wonderful Pistachios No Shell Roasted & Salted, 12 Oz Resealable Pouch",Healthy Snacks,9.94,56,2022-09-11 21:20:04,28
49909660,"Fritos Flavor Twists Honey BBQ Corn Snacks, 9.25 oz Bag",Healthy Snacks,3.98,146,2022-09-11 21:20:04,35
333334940,"Great Value Freeze Dried Apple Crisps, Multi Pack, 6 Count, 0.35 oz.",Healthy Snacks,5.48,22,2022-09-11 21:20:04,52
49863609,"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Healthy Snacks,5.38,117,2022-09-11 21:20:04,84
10448531,"Great Value Dry Roasted Peanuts, 16 oz",Healthy Snacks,1.98,114,2022-09-11 21:20:04,38
22700288,"Planters Honey Roasted Peanuts, 10 ct Box, 1 oz Packs",Healthy Snacks,2.98,142,2022-09-11 21:20:04,13
17179142,"Great Value Dried Pineapple, Sweetened, 6 oz",Healthy Snacks,3.28,35,2022-09-11 21:20:04,30
10312599,"Quaker Rice Cakes, Lightly Salted, 4.47 Oz",Healthy Snacks,3.28,34,2022-09-11 21:20:04,58
10849918,"TERRA Vegetable Chips, Sea Salt, 6.8 oz",Healthy Snacks,3.98,78,2022-09-11 21:20:04,29
17056788,"Fritos Original Corn Chips, 9.25 oz",Healthy Snacks,3.98,121,2022-09-11 21:20:04,40
552134979,"belVita Sandwich Dark Chocolate Creme Breakfast Biscuits, Value Pack, 12 Packs (2 Sandwiches Per Pack)",Healthy Snacks,7.48,131,2022-09-11 21:20:04,22
22700287,"Planters Salted Peanuts, 10 ct Box, 1 oz Packs",Healthy Snacks,3.22,98,2022-09-11 21:20:04,25
10321193,VOORTMAN Bakery Sugar Free Strawberry Wafers 9 oz,Healthy Snacks,3.52,123,2022-09-11 21:20:04,7
10790821,"Fritos Jalapeno Cheddar Flavored Cheese Dip, 9 oz",Healthy Snacks,3.48,119,2022-09-11 21:20:04,37
50259427,"belVita Sandwich Peanut Butter Breakfast Biscuits, 5 Packs (2 Sandwiches Per Pack)",Healthy Snacks,3.88,120,2022-09-11 21:20:04,10
43200060,"Barnum's Original Animal Crackers, 12 - 1 oz Snack Packs",Healthy Snacks,5.78,25,2022-09-11 21:20:04,10
16935720,"Great Value Honey Roasted Peanuts, 16 oz, Jar",Healthy Snacks,1.98,126,2022-09-11 21:20:04,10
30876344,"Blue Diamond Honey Roasted Almonds Canister, 6 oz",Healthy Snacks,3.57,102,2022-09-11 21:20:04,28
23554497,"NUT-rition Heart Healthy Mix with Peanuts, Almonds, Pistachios, Pecans, Walnuts & Sea Salt, 7 ct Packs",Healthy Snacks,6.28,78,2022-09-11 21:20:04,13
19399885,"Peanut Patch Original Canned Boiled Peanuts 27oz, Can",Healthy Snacks,2.37,145,2022-09-11 21:20:04,18
790553495,"Great Value Cashew Halves and Pieces, 5 oz",Healthy Snacks,3.0,123,2022-09-11 21:20:04,6
35325220,"Fiber One Soft-Baked Cookies, Oatmeal Raisin, 6 ct, 6.6 oz",Healthy Snacks,2.98,47,2022-09-11 21:20:04,25
16785050,"Bailey David All-Natural Original Roasted & Salted Jumbo Sunflower Seeds, 16 Oz",Healthy Snacks,4.24,91,2022-09-11 21:20:04,12
20896168,"Great Value Sun-Dried Raisins, 20 oz",Healthy Snacks,3.78,115,2022-09-11 21:20:04,7
110524812,"Snack Factory Pretzel Crisps, Garlic Parmesan, Party Size, 14 oz",Healthy Snacks,4.98,145,2022-09-11 21:20:04,52
511664265,"Quinn Gluten Free Peanut Butter Filled Pretzel Nuggets, 7 Oz",Healthy Snacks,3.98,100,2022-09-11 21:20:04,11
106585958,"Ocean Spray Craisins Dried Cranberries, Reduced Sugar, 20oz Resealable Pouch",Healthy Snacks,6.64,130,2022-09-11 21:20:04,19
229381936,"Great Value Dried Fruit Medley, Tropical, 7.5 oz",Healthy Snacks,2.98,30,2022-09-11 21:20:04,24
168411214,"Great Value Gluten-Free Hint of Lime Tortilla Chips, 13 Oz.",Healthy Snacks,1.82,114,2022-09-11 21:20:04,6
499527722,"Great Value Chopped Macadamia Nuts, 4 oz",Healthy Snacks,4.13,28,2022-09-11 21:20:04,14
483617254,"Great Value Lightly Salted, Deluxe Mixed Nuts, 15.25 oz",Healthy Snacks,8.98,51,2022-09-11 21:20:04,16
884766452,"Fritos Scoops! Corn Snacks, Party Size, 15.5 oz Bag",Healthy Snacks,4.98,60,2022-09-11 21:20:04,8
771389438,"Freshness Guaranteed Roasted & Salted Sunflower Kernels, 11 Oz",Healthy Snacks,3.48,45,2022-09-11 21:20:04,28
51727071,"Sunsweet Amazin Prunes, Pitted, 16 Oz",Healthy Snacks,6.48,49,2022-09-11 21:20:04,25
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Healthy Snacks,3.48,98,2022-09-11 21:20:04,23
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Healthy Snacks,17.34,36,2022-09-11 21:20:04,46
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Healthy Snacks,3.96,109,2022-09-11 21:20:04,45
24553281,"Cheez-It DUOZ Cheese Crackers, Cheddar and Parmesan, 12.4 Oz, Box",Healthy Snacks,3.48,24,2022-09-11 21:20:04,23
331912964,"RXBAR Protein Bar, Variety Pack, 10 Ct, 18.3 Oz, Box",Healthy Snacks,17.34,143,2022-09-11 21:20:04,46
15580719,"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Healthy Snacks,3.96,32,2022-09-11 21:20:04,45
10996799,"Cheez-It Cheese Crackers, White Cheddar, 21 Oz, Box",Healthy Snacks,5.28,39,2022-09-11 21:20:04,23
1541538715,CHESTER'S CHEESE PUFFCORN 4.25OZ,Healthy Snacks,2.48,39,2022-09-11 21:20:04,10
636142562,"Great Value Honey Roasted Pecans, 7 oz",Healthy Snacks,4.58,124,2022-09-11 21:20:04,15
108063293,"Emerald Nuts, Walnuts & Almonds with Dried Cherries, 100 Calorie Packs, 10 Ct, 6.7 Oz",Healthy Snacks,5.24,84,2022-09-11 21:20:04,20
294624565,Sabritas Flavored Corn Snacks Turbos Flamas 10 Oz,Healthy Snacks,3.98,135,2022-09-11 21:20:04,42
266956413,"Good Thins Garden Veggie Rice Snacks Gluten Free Crackers, 3.5 oz",Healthy Snacks,3.73,72,2022-09-11 21:20:04,30
111882536,"Power Up Protein Packed Trail Mix from Gourmet Nut, 14 oz. Resealable Bag, Gluten Free, Good Source of Protein",Healthy Snacks,5.28,68,2022-09-11 21:20:04,11
